,sent.seconds,sent.microseconds,received.seconds,received.microseconds,sampleTimeStamp.seconds,sampleTimeStamp.microseconds,SteeringWhlAngle,ts
26280,1584855755,66117,1584855755,66166,1584855755,65282,-0.515625,1584855755065282
26281,1584855755,165543,1584855755,165563,1584855755,165503,-0.40625,1584855755165503
26282,1584855755,265698,1584855755,265720,1584855755,265556,-0.3232421875,1584855755265556
26283,1584855755,366046,1584855755,366070,1584855755,365292,-0.2294921875,1584855755365292
26284,1584855755,470579,1584855755,470830,1584855755,465501,-0.1669921875,1584855755465501
26285,1584855755,566315,1584855755,566365,1584855755,565544,-0.1298828125,1584855755565544
26286,1584855755,667753,1584855755,667985,1584855755,665283,-0.1181640625,1584855755665283
26287,1584855755,765662,1584855755,765682,1584855755,765499,-0.11328125,1584855755765499
26288,1584855755,865703,1584855755,865724,1584855755,865569,-0.1083984375,1584855755865569
26289,1584855755,966193,1584855755,966218,1584855755,965311,-0.09375,1584855755965311
26290,1584855756,65832,1584855756,65853,1584855756,65715,-0.083984375,1584855756065715
26291,1584855756,166101,1584855756,166139,1584855756,165560,-0.0849609375,1584855756165560
26292,1584855756,266862,1584855756,266924,1584855756,265337,-0.087890625,1584855756265337
26293,1584855756,366538,1584855756,366558,1584855756,365534,-0.0888671875,1584855756365534
26294,1584855756,467136,1584855756,467193,1584855756,465558,-0.095703125,1584855756465558
26295,1584855756,565900,1584855756,565925,1584855756,565294,-0.0986328125,1584855756565294
26296,1584855756,667202,1584855756,667249,1584855756,665724,-0.10546875,1584855756665724
26297,1584855756,766104,1584855756,766125,1584855756,765593,-0.1083984375,1584855756765593
26298,1584855756,865736,1584855756,865761,1584855756,865327,-0.1083984375,1584855756865327
26299,1584855756,966012,1584855756,966031,1584855756,965482,-0.1083984375,1584855756965482
26300,1584855757,67283,1584855757,67336,1584855757,65568,-0.0986328125,1584855757065568
26301,1584855757,170503,1584855757,170523,1584855757,165316,-0.0732421875,1584855757165316
26302,1584855757,267217,1584855757,267271,1584855757,265722,-0.064453125,1584855757265722
26303,1584855757,366840,1584855757,366864,1584855757,365605,-0.0625,1584855757365605
26304,1584855757,465647,1584855757,465669,1584855757,465352,-0.0576171875,1584855757465352
26305,1584855757,565961,1584855757,566048,1584855757,565537,-0.0546875,1584855757565537
26306,1584855757,665758,1584855757,665780,1584855757,665591,-0.05078125,1584855757665591
26307,1584855757,766207,1584855757,766231,1584855757,765355,-0.044921875,1584855757765355
26308,1584855757,877954,1584855757,877973,1584855757,865550,-0.0419921875,1584855757865550
26309,1584855757,966204,1584855757,966225,1584855757,965611,-0.0380859375,1584855757965611
26310,1584855758,66355,1584855758,66377,1584855758,65339,-0.0380859375,1584855758065339
26311,1584855758,166261,1584855758,166283,1584855758,165742,-0.0380859375,1584855758165742
26312,1584855758,266942,1584855758,266978,1584855758,265624,-0.037109375,1584855758265624
26313,1584855758,366096,1584855758,366116,1584855758,365375,-0.0341796875,1584855758365375
26314,1584855758,466106,1584855758,466144,1584855758,465740,-0.0322265625,1584855758465740
26315,1584855758,565715,1584855758,565735,1584855758,565630,-0.0263671875,1584855758565630
26316,1584855758,665795,1584855758,665881,1584855758,665380,-0.0078125,1584855758665380
26317,1584855758,766289,1584855758,766310,1584855758,765754,-0.001953125,1584855758765754
26318,1584855758,867080,1584855758,867133,1584855758,865622,-0.001953125,1584855758865622
26319,1584855758,965967,1584855758,965987,1584855758,965355,0.0078125,1584855758965355
26320,1584855759,67107,1584855759,67233,1584855759,65758,0.017578125,1584855759065758
26321,1584855759,165745,1584855759,165769,1584855759,165622,0.025390625,1584855759165622
26322,1584855759,266861,1584855759,266915,1584855759,265406,0.02734375,1584855759265406
26323,1584855759,365818,1584855759,365839,1584855759,365762,0.0283203125,1584855759365762
26324,1584855759,465748,1584855759,465768,1584855759,465619,0.0283203125,1584855759465619
26325,1584855759,565531,1584855759,565617,1584855759,565372,0.029296875,1584855759565372
26326,1584855759,667208,1584855759,667261,1584855759,665728,0.033203125,1584855759665728
26327,1584855759,765711,1584855759,765731,1584855759,765636,0.0400390625,1584855759765636
26328,1584855759,866527,1584855759,866581,1584855759,865400,0.05859375,1584855759865400
26329,1584855759,965906,1584855759,965928,1584855759,965767,0.076171875,1584855759965767
26330,1584855760,66251,1584855760,66307,1584855760,65639,0.087890625,1584855760065639
26331,1584855760,166054,1584855760,166073,1584855760,165387,0.087890625,1584855760165387
26332,1584855760,266083,1584855760,266126,1584855760,265767,0.087890625,1584855760265767
26333,1584855760,365709,1584855760,365729,1584855760,365644,0.087890625,1584855760365644
26334,1584855760,465960,1584855760,465987,1584855760,465373,0.0869140625,1584855760465373
26335,1584855760,566321,1584855760,566374,1584855760,565732,0.0849609375,1584855760565732
26336,1584855760,666316,1584855760,667232,1584855760,665650,0.083984375,1584855760665650
26337,1584855760,766032,1584855760,766052,1584855760,765390,0.0791015625,1584855760765390
26338,1584855760,867062,1584855760,867113,1584855760,865761,0.0771484375,1584855760865761
26339,1584855760,966069,1584855760,966090,1584855760,965652,0.076171875,1584855760965652
26340,1584855761,65720,1584855761,65761,1584855761,65386,0.076171875,1584855761065386
26341,1584855761,165913,1584855761,165933,1584855761,165772,0.0751953125,1584855761165772
26342,1584855761,265965,1584855761,266002,1584855761,265673,0.0498046875,1584855761265673
26343,1584855761,365721,1584855761,365749,1584855761,365418,0.0166015625,1584855761365418
26344,1584855761,466443,1584855761,466570,1584855761,465779,0.0078125,1584855761465779
26345,1584855761,565873,1584855761,565977,1584855761,565671,-0.03125,1584855761565671
26346,1584855761,666233,1584855761,666290,1584855761,665385,-0.078125,1584855761665385
26347,1584855761,766190,1584855761,766303,1584855761,765746,-0.1181640625,1584855761765746
26348,1584855761,867215,1584855761,867270,1584855761,865664,-0.1552734375,1584855761865664
26349,1584855761,965583,1584855761,965662,1584855761,965384,-0.2021484375,1584855761965384
26350,1584855762,66812,1584855762,66853,1584855762,65770,-0.2548828125,1584855762065770
26351,1584855762,165763,1584855762,165783,1584855762,165674,-0.283203125,1584855762165674
26352,1584855762,267077,1584855762,267145,1584855762,265461,-0.279296875,1584855762265461
26353,1584855762,365670,1584855762,365690,1584855762,365616,-0.2529296875,1584855762365616
26354,1584855762,466560,1584855762,466685,1584855762,465676,-0.224609375,1584855762465676
26355,1584855762,566073,1584855762,566094,1584855762,565417,-0.19140625,1584855762565417
26356,1584855762,667399,1584855762,667526,1584855762,665816,-0.1591796875,1584855762665816
26357,1584855762,766124,1584855762,766248,1584855762,765685,-0.140625,1584855762765685
26358,1584855762,866703,1584855762,866768,1584855762,865458,-0.140625,1584855762865458
26359,1584855762,980549,1584855762,980569,1584855762,965781,-0.1298828125,1584855762965781
26360,1584855763,65814,1584855763,65834,1584855763,65707,-0.123046875,1584855763065707
26361,1584855763,165571,1584855763,165591,1584855763,165410,-0.1220703125,1584855763165410
26362,1584855763,266551,1584855763,266588,1584855763,265819,-0.1171875,1584855763265819
26363,1584855763,366072,1584855763,366092,1584855763,365727,-0.10546875,1584855763365727
26364,1584855763,467617,1584855763,467716,1584855763,465446,-0.078125,1584855763465446
26365,1584855763,566212,1584855763,566232,1584855763,565625,-0.0625,1584855763565625
26366,1584855763,666551,1584855763,666608,1584855763,665706,-0.052734375,1584855763665706
26367,1584855763,765705,1584855763,765725,1584855763,765440,-0.0087890625,1584855763765440
26368,1584855763,868036,1584855763,868100,1584855763,865848,0.0380859375,1584855763865848
26369,1584855763,965812,1584855763,965831,1584855763,965716,0.0849609375,1584855763965716
26370,1584855764,66453,1584855764,66502,1584855764,65435,0.1298828125,1584855764065435
26371,1584855764,165989,1584855764,166008,1584855764,165809,0.16015625,1584855764165809
26372,1584855764,266617,1584855764,266747,1584855764,265715,0.1767578125,1584855764265715
26373,1584855764,366129,1584855764,366151,1584855764,365444,0.1845703125,1584855764365444
26374,1584855764,467618,1584855764,467790,1584855764,465852,0.193359375,1584855764465852
26375,1584855764,565844,1584855764,565864,1584855764,565714,0.2138671875,1584855764565714
26376,1584855764,669105,1584855764,669142,1584855764,665470,0.2353515625,1584855764665470
26377,1584855764,765907,1584855764,765926,1584855764,765860,0.2353515625,1584855764765860
26378,1584855764,865980,1584855764,866019,1584855764,865715,0.2138671875,1584855764865715
26379,1584855764,966306,1584855764,966360,1584855764,965482,0.1708984375,1584855764965482
26380,1584855765,66413,1584855765,66436,1584855765,65876,0.1259765625,1584855765065876
26381,1584855765,167123,1584855765,167251,1584855765,165722,0.0888671875,1584855765165722
26382,1584855765,268010,1584855765,268122,1584855765,265495,0.0751953125,1584855765265495
26383,1584855765,367443,1584855765,367467,1584855765,365894,0.0634765625,1584855765365894
26384,1584855765,479257,1584855765,479280,1584855765,465730,0.041015625,1584855765465730
26385,1584855765,573815,1584855765,573835,1584855765,565462,0.0341796875,1584855765565462
26386,1584855765,665795,1584855765,665815,1584855765,665647,0.021484375,1584855765665647
26387,1584855765,765798,1584855765,765818,1584855765,765755,0.0146484375,1584855765765755
26388,1584855765,865654,1584855765,865687,1584855765,865534,0.01171875,1584855765865534
26389,1584855765,966044,1584855765,966068,1584855765,965899,0.01171875,1584855765965899
26390,1584855766,74272,1584855766,74295,1584855766,65759,0.01171875,1584855766065759
26391,1584855766,166624,1584855766,166646,1584855766,165477,0.01171875,1584855766165477
26392,1584855766,268874,1584855766,269000,1584855766,265871,0.0107421875,1584855766265871
26393,1584855766,368483,1584855766,368521,1584855766,365760,0.01171875,1584855766365760
26394,1584855766,466785,1584855766,466841,1584855766,465511,0.0078125,1584855766465511
26395,1584855766,566885,1584855766,566909,1584855766,565897,0.0068359375,1584855766565897
26396,1584855766,667021,1584855766,667065,1584855766,665778,0.0068359375,1584855766665778
26397,1584855766,815836,1584855766,815885,1584855766,805808,0.0068359375,1584855766805808
26398,1584855766,907086,1584855766,907117,1584855766,905578,0.0068359375,1584855766905578
26399,1584855767,6662,1584855767,6696,1584855767,5412,0.017578125,1584855767005412
26400,1584855767,106144,1584855767,106167,1584855767,105783,0.0595703125,1584855767105783
26401,1584855767,206280,1584855767,206307,1584855767,205564,0.115234375,1584855767205564
26402,1584855767,306185,1584855767,306208,1584855767,305378,0.1591796875,1584855767305378
26403,1584855767,406867,1584855767,406890,1584855767,405563,0.162109375,1584855767405563
26404,1584855767,507228,1584855767,507268,1584855767,505574,0.1630859375,1584855767505574
26405,1584855767,606740,1584855767,606778,1584855767,605389,0.162109375,1584855767605389
26406,1584855767,707183,1584855767,707274,1584855767,705812,0.1630859375,1584855767705812
26407,1584855767,806219,1584855767,806242,1584855767,805577,0.1640625,1584855767805577
26408,1584855767,980196,1584855767,980224,1584855767,905399,0.1650390625,1584855767905399
26409,1584855768,132771,1584855768,132795,1584855768,65902,0.1650390625,1584855768065902
26410,1584855768,227347,1584855768,227369,1584855768,225577,0.166015625,1584855768225577
26411,1584855768,325957,1584855768,325980,1584855768,325602,0.1650390625,1584855768325602
26412,1584855768,427611,1584855768,427633,1584855768,425451,0.1650390625,1584855768425451
26413,1584855768,533101,1584855768,533125,1584855768,525591,0.1640625,1584855768525591
26414,1584855768,627193,1584855768,627215,1584855768,625622,0.150390625,1584855768625622
26415,1584855768,728005,1584855768,728046,1584855768,725398,0.1484375,1584855768725398
26416,1584855768,832285,1584855768,832323,1584855768,825838,0.1484375,1584855768825838
26417,1584855768,926903,1584855768,926927,1584855768,925603,0.1484375,1584855768925603
26418,1584855769,26896,1584855769,26918,1584855769,25400,0.1484375,1584855769025400
26419,1584855769,138658,1584855769,138681,1584855769,125600,0.142578125,1584855769125600
26420,1584855769,226012,1584855769,226035,1584855769,225633,0.138671875,1584855769225633
26421,1584855769,328550,1584855769,328573,1584855769,325423,0.1376953125,1584855769325423
26422,1584855769,441681,1584855769,441705,1584855769,425846,0.1376953125,1584855769425846
26423,1584855769,533584,1584855769,533606,1584855769,525625,0.1376953125,1584855769525625
26424,1584855769,628834,1584855769,628858,1584855769,625431,0.1376953125,1584855769625431
26425,1584855769,730791,1584855769,730895,1584855769,725613,0.1376953125,1584855769725613
26426,1584855769,827242,1584855769,827266,1584855769,825641,0.1376953125,1584855769825641
26427,1584855769,925973,1584855769,925995,1584855769,925415,0.13671875,1584855769925415
26428,1584855770,28067,1584855770,28090,1584855770,25861,0.1337890625,1584855770025861
26429,1584855770,126202,1584855770,126225,1584855770,125639,0.1337890625,1584855770125639
26430,1584855770,228283,1584855770,228306,1584855770,225451,0.1337890625,1584855770225451
26431,1584855770,333080,1584855770,333104,1584855770,325637,0.1337890625,1584855770325637
26432,1584855770,434867,1584855770,434907,1584855770,425652,0.1240234375,1584855770425652
26433,1584855770,526731,1584855770,526754,1584855770,525432,0.1005859375,1584855770525432
26434,1584855770,629220,1584855770,629249,1584855770,625632,0.083984375,1584855770625632
26435,1584855770,735088,1584855770,735127,1584855770,725662,0.0673828125,1584855770725662
26436,1584855770,826290,1584855770,826314,1584855770,825501,0.056640625,1584855770825501
26437,1584855770,928602,1584855770,928625,1584855770,925643,0.0498046875,1584855770925643
26438,1584855771,26037,1584855771,26060,1584855771,25666,0.05078125,1584855771025666
26439,1584855771,125979,1584855771,126001,1584855771,125438,0.0546875,1584855771125438
26440,1584855771,231230,1584855771,231392,1584855771,225874,0.08984375,1584855771225874
26441,1584855771,331892,1584855771,331916,1584855771,325667,0.111328125,1584855771325667
26442,1584855771,426922,1584855771,426944,1584855771,425464,0.111328125,1584855771425464
26443,1584855771,530207,1584855771,530229,1584855771,525645,0.115234375,1584855771525645
26444,1584855771,633541,1584855771,633581,1584855771,625668,0.1201171875,1584855771625668
26445,1584855771,726586,1584855771,726609,1584855771,725447,0.1318359375,1584855771725447
26446,1584855771,828169,1584855771,828192,1584855771,825646,0.1484375,1584855771825646
26447,1584855771,926043,1584855771,926065,1584855771,925660,0.16796875,1584855771925660
26448,1584855772,25900,1584855772,25923,1584855772,25494,0.1689453125,1584855772025494
26449,1584855772,130492,1584855772,130515,1584855772,125653,0.169921875,1584855772125653
26450,1584855772,230156,1584855772,230181,1584855772,225678,0.169921875,1584855772225678
26451,1584855772,326680,1584855772,326721,1584855772,325451,0.169921875,1584855772325451
26452,1584855772,434568,1584855772,434606,1584855772,425907,0.169921875,1584855772425907
26453,1584855772,528588,1584855772,528628,1584855772,525693,0.1708984375,1584855772525693
26454,1584855772,626296,1584855772,626320,1584855772,625481,0.171875,1584855772625481
26455,1584855772,726488,1584855772,726510,1584855772,725669,0.1728515625,1584855772725669
26456,1584855772,826060,1584855772,826116,1584855772,825693,0.177734375,1584855772825693
26457,1584855772,925821,1584855772,925843,1584855772,925479,0.181640625,1584855772925479
26458,1584855773,28369,1584855773,28392,1584855773,25680,0.181640625,1584855773025680
26459,1584855773,129121,1584855773,129145,1584855773,125705,0.185546875,1584855773125705
26460,1584855773,233871,1584855773,233910,1584855773,225511,0.1884765625,1584855773225511
26461,1584855773,327948,1584855773,327986,1584855773,325682,0.1884765625,1584855773325682
26462,1584855773,428521,1584855773,428544,1584855773,425693,0.1884765625,1584855773425693
26463,1584855773,533625,1584855773,533649,1584855773,525481,0.1884765625,1584855773525481
26464,1584855773,629565,1584855773,629594,1584855773,625928,0.1884765625,1584855773625928
26465,1584855773,726603,1584855773,726626,1584855773,725700,0.189453125,1584855773725700
26466,1584855773,825774,1584855773,825796,1584855773,825499,0.1884765625,1584855773825499
26467,1584855773,926961,1584855773,926983,1584855773,925713,0.189453125,1584855773925713
26468,1584855774,29030,1584855774,29053,1584855774,25731,0.189453125,1584855774025731
26469,1584855774,130326,1584855774,130364,1584855774,125484,0.1884765625,1584855774125484
26470,1584855774,254702,1584855774,254726,1584855774,225705,0.1884765625,1584855774225705
26471,1584855774,328799,1584855774,328821,1584855774,325733,0.1884765625,1584855774325733
26472,1584855774,429702,1584855774,429747,1584855774,425526,0.1884765625,1584855774425526
26473,1584855774,526040,1584855774,526062,1584855774,525715,0.189453125,1584855774525715
26474,1584855774,625787,1584855774,625807,1584855774,625734,0.189453125,1584855774625734
26475,1584855774,725873,1584855774,725893,1584855774,725509,0.1884765625,1584855774725509
26476,1584855774,826022,1584855774,826042,1584855774,825937,0.1884765625,1584855774825937
26477,1584855774,925790,1584855774,925835,1584855774,925735,0.189453125,1584855774925735
26478,1584855775,26154,1584855775,26257,1584855775,25506,0.1884765625,1584855775025506
26479,1584855775,128475,1584855775,128495,1584855775,125725,0.1884765625,1584855775125725
26480,1584855775,226263,1584855775,226308,1584855775,225748,0.1884765625,1584855775225748
26481,1584855775,325681,1584855775,325703,1584855775,325513,0.1884765625,1584855775325513
26482,1584855775,426043,1584855775,426062,1584855775,425722,0.189453125,1584855775425722
26483,1584855775,525940,1584855775,526022,1584855775,525745,0.1884765625,1584855775525745
26484,1584855775,625948,1584855775,625967,1584855775,625554,0.1689453125,1584855775625554
26485,1584855775,725776,1584855775,725796,1584855775,725729,0.1416015625,1584855775725729
26486,1584855775,825882,1584855775,825906,1584855775,825756,0.091796875,1584855775825756
26487,1584855775,926187,1584855775,926208,1584855775,925539,0.04296875,1584855775925539
26488,1584855776,26324,1584855776,26380,1584855776,25734,-0.01171875,1584855776025734
26489,1584855776,126139,1584855776,126178,1584855776,125744,-0.0419921875,1584855776125744
26490,1584855776,226146,1584855776,226184,1584855776,225562,-0.0751953125,1584855776225562
26491,1584855776,326119,1584855776,326138,1584855776,325738,-0.1171875,1584855776325738
26492,1584855776,425862,1584855776,425886,1584855776,425767,-0.1533203125,1584855776425767
26493,1584855776,525659,1584855776,525679,1584855776,525555,-0.1982421875,1584855776525555
26494,1584855776,625795,1584855776,625814,1584855776,625741,-0.2080078125,1584855776625741
26495,1584855776,725931,1584855776,725955,1584855776,725764,-0.21875,1584855776725764
26496,1584855776,826769,1584855776,826833,1584855776,825553,-0.2294921875,1584855776825553
26497,1584855776,926257,1584855776,926290,1584855776,925740,-0.255859375,1584855776925740
26498,1584855777,26197,1584855777,26217,1584855777,25783,-0.2919921875,1584855777025783
26499,1584855777,126147,1584855777,126186,1584855777,125562,-0.322265625,1584855777125562
26500,1584855777,226375,1584855777,226401,1584855777,226004,-0.3486328125,1584855777226004
26501,1584855777,326378,1584855777,326399,1584855777,325762,-0.3798828125,1584855777325762
26502,1584855777,425974,1584855777,425993,1584855777,425556,-0.4169921875,1584855777425556
26503,1584855777,525891,1584855777,525911,1584855777,525761,-0.451171875,1584855777525761
26504,1584855777,625972,1584855777,626057,1584855777,625785,-0.48046875,1584855777625785
26505,1584855777,726537,1584855777,726597,1584855777,725568,-0.5205078125,1584855777725568
26506,1584855777,826804,1584855777,826850,1584855777,825759,-0.5625,1584855777825759
26507,1584855777,926315,1584855777,927047,1584855777,925770,-0.6005859375,1584855777925770
26508,1584855778,26236,1584855778,26969,1584855778,25616,-0.6357421875,1584855778025616
26509,1584855778,125940,1584855778,125959,1584855778,125764,-0.673828125,1584855778125764
26510,1584855778,225936,1584855778,225956,1584855778,225796,-0.71484375,1584855778225796
26511,1584855778,329263,1584855778,329320,1584855778,325574,-0.7509765625,1584855778325574
26512,1584855778,426103,1584855778,426123,1584855778,426022,-0.77734375,1584855778426022
26513,1584855778,525822,1584855778,525842,1584855778,525780,-0.798828125,1584855778525780
26514,1584855778,625702,1584855778,625722,1584855778,625589,-0.8359375,1584855778625589
26515,1584855778,728052,1584855778,728072,1584855778,725769,-0.86328125,1584855778725769
26516,1584855778,827054,1584855778,827093,1584855778,825799,-0.88671875,1584855778825799
26517,1584855778,926268,1584855778,926288,1584855778,925589,-0.8896484375,1584855778925589
26518,1584855779,26230,1584855779,26320,1584855779,25795,-0.8896484375,1584855779025795
26519,1584855779,126179,1584855779,126198,1584855779,125793,-0.8896484375,1584855779125793
26520,1584855779,226247,1584855779,226267,1584855779,225595,-0.8896484375,1584855779225595
26521,1584855779,325833,1584855779,325853,1584855779,325781,-0.8896484375,1584855779325781
26522,1584855779,425985,1584855779,426065,1584855779,425806,-0.8896484375,1584855779425806
26523,1584855779,525732,1584855779,525756,1584855779,525592,-0.8818359375,1584855779525592
26524,1584855779,626316,1584855779,626364,1584855779,626024,-0.833984375,1584855779626024
26525,1584855779,726226,1584855779,726804,1584855779,725791,-0.779296875,1584855779725791
26526,1584855779,826601,1584855779,826625,1584855779,825593,-0.7275390625,1584855779825593
26527,1584855779,929522,1584855779,929644,1584855779,925778,-0.681640625,1584855779925778
26528,1584855780,30093,1584855780,30117,1584855780,25816,-0.6396484375,1584855780025816
26529,1584855780,126306,1584855780,126330,1584855780,125610,-0.5693359375,1584855780125610
26530,1584855780,226104,1584855780,226127,1584855780,225806,-0.4677734375,1584855780225806
26531,1584855780,326140,1584855780,326162,1584855780,325825,-0.3740234375,1584855780325825
26532,1584855780,426050,1584855780,426073,1584855780,425671,-0.29296875,1584855780425671
26533,1584855780,526627,1584855780,526647,1584855780,525805,-0.19140625,1584855780525805
26534,1584855780,627889,1584855780,627909,1584855780,625821,-0.09375,1584855780625821
26535,1584855780,739047,1584855780,739067,1584855780,725615,-0.0322265625,1584855780725615
26536,1584855780,827070,1584855780,827095,1584855780,826040,0.0029296875,1584855780826040
26537,1584855780,926233,1584855780,926268,1584855780,925826,0.05859375,1584855780925826
26538,1584855781,30370,1584855781,30389,1584855781,25620,0.154296875,1584855781025620
26539,1584855781,126872,1584855781,126896,1584855781,125808,0.2548828125,1584855781125808
26540,1584855781,226097,1584855781,226120,1584855781,225829,0.34375,1584855781225829
26541,1584855781,338269,1584855781,338292,1584855781,325626,0.439453125,1584855781325626
26542,1584855781,448236,1584855781,448341,1584855781,425811,0.529296875,1584855781425811
26543,1584855781,541803,1584855781,541827,1584855781,525824,0.607421875,1584855781525824
26544,1584855781,638499,1584855781,638540,1584855781,625626,0.671875,1584855781625626
26545,1584855781,762006,1584855781,762029,1584855781,725814,0.7177734375,1584855781725814
26546,1584855781,871084,1584855781,871196,1584855781,845436,0.744140625,1584855781845436
26547,1584855781,948329,1584855781,948495,1584855781,945792,0.744140625,1584855781945792
26548,1584855782,47157,1584855782,47181,1584855782,45827,0.744140625,1584855782045827
26549,1584855782,147381,1584855782,147417,1584855782,145448,0.7431640625,1584855782145448
26550,1584855782,247965,1584855782,247988,1584855782,245794,0.7373046875,1584855782245794
26551,1584855782,347350,1584855782,347393,1584855782,345836,0.703125,1584855782345836
26552,1584855782,445790,1584855782,445812,1584855782,445446,0.6220703125,1584855782445446
26553,1584855782,546562,1584855782,546598,1584855782,545802,0.490234375,1584855782545802
26554,1584855782,647251,1584855782,647274,1584855782,645838,0.306640625,1584855782645838
26555,1584855782,747392,1584855782,747472,1584855782,745472,0.1640625,1584855782745472
26556,1584855782,847208,1584855782,847360,1584855782,845827,0.08984375,1584855782845827
26557,1584855783,37393,1584855783,37417,1584855783,6073,0.08203125,1584855783006073
26558,1584855783,126035,1584855783,126058,1584855783,125655,0.0859375,1584855783125655
26559,1584855783,226274,1584855783,226405,1584855783,226087,0.087890625,1584855783226087
26560,1584855783,326171,1584855783,326193,1584855783,325871,0.087890625,1584855783325871
26561,1584855783,426083,1584855783,426106,1584855783,425664,0.087890625,1584855783425664
26562,1584855783,529953,1584855783,529991,1584855783,525849,0.091796875,1584855783525849
26563,1584855783,632787,1584855783,632810,1584855783,625881,0.115234375,1584855783625881
26564,1584855783,726841,1584855783,726878,1584855783,725661,0.146484375,1584855783725661
26565,1584855783,828603,1584855783,828710,1584855783,825849,0.15234375,1584855783825849
26566,1584855783,933630,1584855783,933672,1584855783,925884,0.1474609375,1584855783925884
26567,1584855784,26900,1584855784,26922,1584855784,25702,0.1396484375,1584855784025702
26568,1584855784,126184,1584855784,126207,1584855784,125867,0.1396484375,1584855784125867
26569,1584855784,226305,1584855784,226328,1584855784,225902,0.1396484375,1584855784225902
26570,1584855784,325892,1584855784,325972,1584855784,325694,0.14453125,1584855784325694
26571,1584855784,427828,1584855784,427851,1584855784,426110,0.1572265625,1584855784426110
26572,1584855784,527784,1584855784,527825,1584855784,525875,0.162109375,1584855784525875
26573,1584855784,635718,1584855784,635741,1584855784,625691,0.1630859375,1584855784625691
26574,1584855784,731711,1584855784,731751,1584855784,725878,0.171875,1584855784725878
26575,1584855784,828203,1584855784,828270,1584855784,825895,0.17578125,1584855784825895
26576,1584855784,932486,1584855784,932509,1584855784,925698,0.1884765625,1584855784925698
26577,1584855785,27130,1584855785,27153,1584855785,25868,0.20703125,1584855785025868
26578,1584855785,126252,1584855785,126300,1584855785,125891,0.2265625,1584855785125891
26579,1584855785,226029,1584855785,226051,1584855785,225740,0.236328125,1584855785225740
26580,1584855785,326327,1584855785,326459,1584855785,325898,0.2431640625,1584855785325898
26581,1584855785,427450,1584855785,427490,1584855785,425905,0.2587890625,1584855785425905
26582,1584855785,540349,1584855785,540388,1584855785,525700,0.267578125,1584855785525700
26583,1584855785,631203,1584855785,631226,1584855785,626130,0.267578125,1584855785626130
26584,1584855785,727244,1584855785,727266,1584855785,725925,0.26953125,1584855785725925
26585,1584855785,833105,1584855785,833145,1584855785,825705,0.2724609375,1584855785825705
26586,1584855785,927441,1584855785,927464,1584855785,925901,0.2724609375,1584855785925901
26587,1584855786,26210,1584855786,26232,1584855786,25927,0.2724609375,1584855786025927
26588,1584855786,126078,1584855786,126100,1584855786,125706,0.2724609375,1584855786125706
26589,1584855786,226232,1584855786,226254,1584855786,225924,0.2724609375,1584855786225924
26590,1584855786,329060,1584855786,329083,1584855786,325929,0.2724609375,1584855786325929
26591,1584855786,426525,1584855786,426548,1584855786,425753,0.26953125,1584855786425753
26592,1584855786,540626,1584855786,540663,1584855786,525914,0.259765625,1584855786525914
26593,1584855786,627494,1584855786,627517,1584855786,625927,0.2353515625,1584855786625927
26594,1584855786,726957,1584855786,727014,1584855786,725718,0.1748046875,1584855786725718
26595,1584855786,828434,1584855786,828457,1584855786,826152,0.091796875,1584855786826152
26596,1584855786,926445,1584855786,926471,1584855786,925941,0.0634765625,1584855786925941
26597,1584855787,25939,1584855787,26019,1584855787,25738,0.0634765625,1584855787025738
26598,1584855787,126114,1584855787,126194,1584855787,125914,0.0712890625,1584855787125914
26599,1584855787,226139,1584855787,226220,1584855787,225941,0.11328125,1584855787225941
26600,1584855787,327214,1584855787,327236,1584855787,325702,0.1171875,1584855787325702
26601,1584855787,433966,1584855787,434055,1584855787,426194,0.095703125,1584855787426194
26602,1584855787,557154,1584855787,557177,1584855787,525950,0.08203125,1584855787525950
26603,1584855787,627110,1584855787,627149,1584855787,625770,0.0791015625,1584855787625770
26604,1584855787,733030,1584855787,733072,1584855787,725939,0.072265625,1584855787725939
26605,1584855787,826763,1584855787,826789,1584855787,825959,0.060546875,1584855787825959
26606,1584855787,926804,1584855787,926826,1584855787,925722,0.0556640625,1584855787925722
26607,1584855788,26591,1584855788,26614,1584855788,25939,0.0546875,1584855788025939
26608,1584855788,127615,1584855788,127638,1584855788,125962,0.0517578125,1584855788125962
26609,1584855788,227249,1584855788,227308,1584855788,225734,0.048828125,1584855788225734
26610,1584855788,335759,1584855788,335784,1584855788,325965,0.048828125,1584855788325965
26611,1584855788,433279,1584855788,433302,1584855788,425947,0.048828125,1584855788425947
26612,1584855788,526915,1584855788,526954,1584855788,525734,0.0478515625,1584855788525734
26613,1584855788,631471,1584855788,631532,1584855788,625980,0.0478515625,1584855788625980
26614,1584855788,727067,1584855788,727091,1584855788,725948,0.0478515625,1584855788725948
26615,1584855788,825935,1584855788,825957,1584855788,825762,0.0478515625,1584855788825762
26616,1584855788,926167,1584855788,928303,1584855788,925961,0.0478515625,1584855788925961
26617,1584855789,26258,1584855789,26281,1584855789,25978,0.0478515625,1584855789025978
26618,1584855789,126081,1584855789,126104,1584855789,125749,0.0478515625,1584855789125749
26619,1584855789,227674,1584855789,227697,1584855789,226199,0.046875,1584855789226199
26620,1584855789,331085,1584855789,331123,1584855789,325975,0.0458984375,1584855789325975
